resident_id,resident_name,nric,phone_number,last_update_dt
rid_5111,resident_name_5111,F005111H,80005111,2021-04-01 13:09:04.350599
rid_5112,resident_name_5112,S005112B,80005112,2021-04-01 13:09:04.352923
rid_5113,resident_name_5113,S005113G,80005113,2021-04-01 13:09:04.355152
rid_5114,resident_name_5114,F005114W,80005114,2021-04-01 13:09:04.357363
rid_5115,resident_name_5115,F005115D,80005115,2021-04-01 13:09:04.360822
rid_5116,resident_name_5116,F005116U,90005116,2021-04-01 13:09:04.363222
rid_5117,resident_name_5117,F005117S,80005117,2021-04-01 13:09:04.365613
rid_5118,resident_name_5118,F005118E,90005118,2021-04-01 13:09:04.368221
rid_5119,resident_name_5119,S005119G,80005119,2021-04-01 13:09:04.371652
rid_5120,resident_name_5120,F005120M,80005120,2021-04-01 13:09:04.374185
rid_5121,resident_name_5121,F005121K,90005121,2021-04-01 13:09:04.376523
rid_5122,resident_name_5122,F005122F,90005122,2021-04-01 13:09:04.378824
rid_5123,resident_name_5123,F005123B,90005123,2021-04-01 13:09:04.381116
rid_5124,resident_name_5124,F005124W,90005124,2021-04-01 13:09:04.383448
rid_5125,resident_name_5125,S005125X,80005125,2021-04-01 13:09:04.385892
rid_5126,resident_name_5126,F005126O,90005126,2021-04-01 13:09:04.388236
rid_5127,resident_name_5127,F005127E,80005127,2021-04-01 13:09:04.390525
rid_5128,resident_name_5128,S005128Q,80005128,2021-04-01 13:09:04.393158
rid_5129,resident_name_5129,F005129P,80005129,2021-04-01 13:09:04.396056
rid_5130,resident_name_5130,F005130O,80005130,2021-04-01 13:09:04.398434
rid_5131,resident_name_5131,S005131G,80005131,2021-04-01 13:09:04.400806
rid_5132,resident_name_5132,S005132C,80005132,2021-04-01 13:09:04.403163
rid_5133,resident_name_5133,S005133G,80005133,2021-04-01 13:09:04.406378
rid_5134,resident_name_5134,F005134R,80005134,2021-04-01 13:09:04.408975
rid_5135,resident_name_5135,S005135F,80005135,2021-04-01 13:09:04.411749
rid_5136,resident_name_5136,F005136H,80005136,2021-04-01 13:09:04.414138
rid_5137,resident_name_5137,S005137X,80005137,2021-04-01 13:09:04.416704
rid_5138,resident_name_5138,F005138J,90005138,2021-04-01 13:09:04.419147
rid_5139,resident_name_5139,S005139B,80005139,2021-04-01 13:09:04.422065
rid_5140,resident_name_5140,F005140W,90005140,2021-04-01 13:09:04.424654
rid_5141,resident_name_5141,S005141X,80005141,2021-04-01 13:09:04.427391
rid_5142,resident_name_5142,F005142F,80005142,2021-04-01 13:09:04.429726
rid_5143,resident_name_5143,S005143R,80005143,2021-04-01 13:09:04.432051
rid_5144,resident_name_5144,S005144C,90005144,2021-04-01 13:09:04.434775
rid_5145,resident_name_5145,F005145T,90005145,2021-04-01 13:09:04.437226
rid_5146,resident_name_5146,S005146M,80005146,2021-04-01 13:09:04.439915
rid_5147,resident_name_5147,S005147W,90005147,2021-04-01 13:09:04.442280
rid_5148,resident_name_5148,S005148N,80005148,2021-04-01 13:09:04.444638
rid_5149,resident_name_5149,S005149W,80005149,2021-04-01 13:09:04.446958
rid_5150,resident_name_5150,S005150H,90005150,2021-04-01 13:09:04.449472
rid_5151,resident_name_5151,S005151V,90005151,2021-04-01 13:09:04.451958
rid_5152,resident_name_5152,F005152J,80005152,2021-04-01 13:09:04.454256
rid_5153,resident_name_5153,S005153X,80005153,2021-04-01 13:09:04.456818
rid_5154,resident_name_5154,S005154N,80005154,2021-04-01 13:09:04.459821
rid_5155,resident_name_5155,S005155U,90005155,2021-04-01 13:09:04.462224
rid_5156,resident_name_5156,F005156X,80005156,2021-04-01 13:09:04.464559
rid_5157,resident_name_5157,S005157P,90005157,2021-04-01 13:09:04.466857
rid_5158,resident_name_5158,S005158I,90005158,2021-04-01 13:09:04.469283
rid_5159,resident_name_5159,S005159L,90005159,2021-04-01 13:09:04.472168
rid_5160,resident_name_5160,F005160P,80005160,2021-04-01 13:09:04.474691
rid_5161,resident_name_5161,S005161A,80005161,2021-04-01 13:09:04.477582
rid_5162,resident_name_5162,S005162M,90005162,2021-04-01 13:09:04.480243
rid_5163,resident_name_5163,F005163F,80005163,2021-04-01 13:09:04.482589
rid_5164,resident_name_5164,S005164B,90005164,2021-04-01 13:09:04.485026
rid_5165,resident_name_5165,S005165F,80005165,2021-04-01 13:09:04.487724
rid_5166,resident_name_5166,F005166E,90005166,2021-04-01 13:09:04.490487
rid_5167,resident_name_5167,S005167Y,90005167,2021-04-01 13:09:04.493139
rid_5168,resident_name_5168,F005168C,80005168,2021-04-01 13:09:04.495453
rid_5169,resident_name_5169,S005169G,80005169,2021-04-01 13:09:04.497972
rid_5170,resident_name_5170,S005170F,80005170,2021-04-01 13:09:04.500485
rid_5171,resident_name_5171,S005171N,80005171,2021-04-01 13:09:04.502853
rid_5172,resident_name_5172,S005172D,90005172,2021-04-01 13:09:04.505234
rid_5173,resident_name_5173,F005173R,80005173,2021-04-01 13:09:04.508511
rid_5174,resident_name_5174,F005174H,80005174,2021-04-01 13:09:04.511254
rid_5175,resident_name_5175,F005175E,80005175,2021-04-01 13:09:04.513860
rid_5176,resident_name_5176,F005176P,80005176,2021-04-01 13:09:04.516641
rid_5177,resident_name_5177,F005177R,80005177,2021-04-01 13:09:04.519547
rid_5178,resident_name_5178,S005178Z,90005178,2021-04-01 13:09:04.522708
rid_5179,resident_name_5179,F005179N,90005179,2021-04-01 13:09:04.525401
rid_5180,resident_name_5180,F005180J,80005180,2021-04-01 13:09:04.527996
rid_5181,resident_name_5181,S005181L,90005181,2021-04-01 13:09:04.530396
rid_5182,resident_name_5182,F005182I,80005182,2021-04-01 13:09:04.532839
rid_5183,resident_name_5183,S005183U,80005183,2021-04-01 13:09:04.535285
rid_5184,resident_name_5184,S005184T,90005184,2021-04-01 13:09:04.537756
rid_5185,resident_name_5185,S005185D,80005185,2021-04-01 13:09:04.540346
rid_5186,resident_name_5186,F005186R,80005186,2021-04-01 13:09:04.542781
rid_5187,resident_name_5187,F005187V,90005187,2021-04-01 13:09:04.545171
rid_5188,resident_name_5188,S005188H,80005188,2021-04-01 13:09:04.547475
rid_5189,resident_name_5189,F005189H,90005189,2021-04-01 13:09:04.549798
rid_5190,resident_name_5190,S005190J,80005190,2021-04-01 13:09:04.552116
rid_5191,resident_name_5191,S005191E,80005191,2021-04-01 13:09:04.554376
rid_5192,resident_name_5192,F005192B,80005192,2021-04-01 13:09:04.557622
rid_5193,resident_name_5193,F005193A,90005193,2021-04-01 13:09:04.560305
rid_5194,resident_name_5194,F005194N,90005194,2021-04-01 13:09:04.562805
rid_5195,resident_name_5195,F005195V,80005195,2021-04-01 13:09:04.565584
rid_5196,resident_name_5196,S005196T,90005196,2021-04-01 13:09:04.568301
rid_5197,resident_name_5197,S005197Z,90005197,2021-04-01 13:09:04.571074
rid_5198,resident_name_5198,F005198Z,90005198,2021-04-01 13:09:04.573968
rid_5199,resident_name_5199,S005199L,90005199,2021-04-01 13:09:04.576347
rid_5200,resident_name_5200,F005200C,80005200,2021-04-01 13:09:04.578796
rid_5201,resident_name_5201,S005201G,80005201,2021-04-01 13:09:04.581151
rid_5202,resident_name_5202,F005202S,90005202,2021-04-01 13:09:04.583440
rid_5203,resident_name_5203,F005203G,80005203,2021-04-01 13:09:04.586259
rid_5204,resident_name_5204,F005204B,80005204,2021-04-01 13:09:04.588921
rid_5205,resident_name_5205,F005205R,80005205,2021-04-01 13:09:04.591605
rid_5206,resident_name_5206,S005206W,80005206,2021-04-01 13:09:04.594049
rid_5207,resident_name_5207,S005207V,90005207,2021-04-01 13:09:04.597082
rid_5208,resident_name_5208,S005208L,90005208,2021-04-01 13:09:04.599780
rid_5209,resident_name_5209,S005209L,80005209,2021-04-01 13:09:04.602195
rid_5210,resident_name_5210,F005210H,80005210,2021-04-01 13:09:04.604492
rid_5211,resident_name_5211,F005211P,90005211,2021-04-01 13:09:04.606954
rid_5212,resident_name_5212,S005212M,90005212,2021-04-01 13:09:04.610419
rid_5213,resident_name_5213,F005213E,80005213,2021-04-01 13:09:04.613162
rid_5214,resident_name_5214,S005214E,90005214,2021-04-01 13:09:04.615782
rid_5215,resident_name_5215,S005215Q,90005215,2021-04-01 13:09:04.618402
rid_5216,resident_name_5216,S005216X,80005216,2021-04-01 13:09:04.621271
rid_5217,resident_name_5217,S005217G,90005217,2021-04-01 13:09:04.623708
rid_5218,resident_name_5218,S005218D,90005218,2021-04-01 13:09:04.626094
rid_5219,resident_name_5219,F005219Q,80005219,2021-04-01 13:09:04.628505
rid_5220,resident_name_5220,S005220A,80005220,2021-04-01 13:09:04.631063
rid_5221,resident_name_5221,S005221F,80005221,2021-04-01 13:09:04.633433
rid_5222,resident_name_5222,S005222R,90005222,2021-04-01 13:09:04.635932
rid_5223,resident_name_5223,S005223L,80005223,2021-04-01 13:09:04.638409
rid_5224,resident_name_5224,F005224A,90005224,2021-04-01 13:09:04.641083
rid_5225,resident_name_5225,S005225W,80005225,2021-04-01 13:09:04.643685
rid_5226,resident_name_5226,F005226Q,80005226,2021-04-01 13:09:04.646445
rid_5227,resident_name_5227,F005227V,90005227,2021-04-01 13:09:04.648780
rid_5228,resident_name_5228,F005228T,90005228,2021-04-01 13:09:04.651067
rid_5229,resident_name_5229,F005229V,90005229,2021-04-01 13:09:04.653418
rid_5230,resident_name_5230,S005230P,90005230,2021-04-01 13:09:04.656192
rid_5231,resident_name_5231,S005231Q,80005231,2021-04-01 13:09:04.659012
rid_5232,resident_name_5232,S005232F,80005232,2021-04-01 13:09:04.661455
rid_5233,resident_name_5233,F005233N,90005233,2021-04-01 13:09:04.663826
rid_5234,resident_name_5234,F005234I,80005234,2021-04-01 13:09:04.666132
rid_5235,resident_name_5235,F005235E,80005235,2021-04-01 13:09:04.668427
rid_5236,resident_name_5236,F005236G,80005236,2021-04-01 13:09:04.671270
rid_5237,resident_name_5237,S005237O,80005237,2021-04-01 13:09:04.673728
rid_5238,resident_name_5238,S005238D,90005238,2021-04-01 13:09:04.676098
rid_5239,resident_name_5239,S005239K,90005239,2021-04-01 13:09:04.678450
rid_5240,resident_name_5240,F005240R,90005240,2021-04-01 13:09:04.680742
rid_5241,resident_name_5241,S005241O,80005241,2021-04-01 13:09:04.683091
rid_5242,resident_name_5242,S005242K,90005242,2021-04-01 13:09:04.685470
rid_5243,resident_name_5243,S005243D,80005243,2021-04-01 13:09:04.687798
rid_5244,resident_name_5244,F005244R,90005244,2021-04-01 13:09:04.690161
rid_5245,resident_name_5245,F005245Z,90005245,2021-04-01 13:09:04.692418
rid_5246,resident_name_5246,F005246X,90005246,2021-04-01 13:09:04.694755
rid_5247,resident_name_5247,S005247A,80005247,2021-04-01 13:09:04.697068
rid_5248,resident_name_5248,S005248W,80005248,2021-04-01 13:09:04.699357
rid_5249,resident_name_5249,S005249A,80005249,2021-04-01 13:09:04.701709
rid_5250,resident_name_5250,F005250G,90005250,2021-04-01 13:09:04.703980
rid_5251,resident_name_5251,S005251L,90005251,2021-04-01 13:09:04.706239
rid_5252,resident_name_5252,F005252Z,90005252,2021-04-01 13:09:04.709491
rid_5253,resident_name_5253,S005253X,90005253,2021-04-01 13:09:04.712136
rid_5254,resident_name_5254,F005254U,90005254,2021-04-01 13:09:04.714503
rid_5255,resident_name_5255,F005255Y,90005255,2021-04-01 13:09:04.716831
rid_5256,resident_name_5256,S005256H,80005256,2021-04-01 13:09:04.719520
rid_5257,resident_name_5257,F005257J,80005257,2021-04-01 13:09:04.722424
rid_5258,resident_name_5258,F005258B,90005258,2021-04-01 13:09:04.724933
rid_5259,resident_name_5259,F005259J,80005259,2021-04-01 13:09:04.727545
rid_5260,resident_name_5260,S005260C,80005260,2021-04-01 13:09:04.730488
rid_5261,resident_name_5261,F005261C,80005261,2021-04-01 13:09:04.733824
rid_5262,resident_name_5262,S005262P,80005262,2021-04-01 13:09:04.736489
rid_5263,resident_name_5263,F005263O,90005263,2021-04-01 13:09:04.739190
rid_5264,resident_name_5264,S005264D,90005264,2021-04-01 13:09:04.742144
rid_5265,resident_name_5265,F005265R,90005265,2021-04-01 13:09:04.744917
rid_5266,resident_name_5266,F005266Z,90005266,2021-04-01 13:09:04.747718
rid_5267,resident_name_5267,F005267X,80005267,2021-04-01 13:09:04.750132
rid_5268,resident_name_5268,S005268F,80005268,2021-04-01 13:09:04.752523
rid_5269,resident_name_5269,F005269B,80005269,2021-04-01 13:09:04.754888
rid_5270,resident_name_5270,S005270M,90005270,2021-04-01 13:09:04.757489
rid_5271,resident_name_5271,S005271Z,90005271,2021-04-01 13:09:04.760317
rid_5272,resident_name_5272,F005272S,80005272,2021-04-01 13:09:04.762734
rid_5273,resident_name_5273,S005273J,90005273,2021-04-01 13:09:04.765056
rid_5274,resident_name_5274,S005274T,80005274,2021-04-01 13:09:04.767934
rid_5275,resident_name_5275,F005275U,80005275,2021-04-01 13:09:04.770624
rid_5276,resident_name_5276,F005276Y,90005276,2021-04-01 13:09:04.773338
rid_5277,resident_name_5277,S005277B,80005277,2021-04-01 13:09:04.775663
rid_5278,resident_name_5278,F005278J,90005278,2021-04-01 13:09:04.778410
rid_5279,resident_name_5279,F005279X,90005279,2021-04-01 13:09:04.781004
rid_5280,resident_name_5280,S005280X,80005280,2021-04-01 13:09:04.783519
rid_5281,resident_name_5281,F005281F,90005281,2021-04-01 13:09:04.786397
rid_5282,resident_name_5282,F005282T,80005282,2021-04-01 13:09:04.788804
rid_5283,resident_name_5283,F005283L,90005283,2021-04-01 13:09:04.791095
rid_5284,resident_name_5284,S005284B,90005284,2021-04-01 13:09:04.793668
rid_5285,resident_name_5285,S005285V,80005285,2021-04-01 13:09:04.796376
rid_5286,resident_name_5286,S005286R,80005286,2021-04-01 13:09:04.798899
rid_5287,resident_name_5287,S005287G,80005287,2021-04-01 13:09:04.801878
rid_5288,resident_name_5288,F005288D,90005288,2021-04-01 13:09:04.804917
rid_5289,resident_name_5289,S005289P,80005289,2021-04-01 13:09:04.808597
rid_5290,resident_name_5290,S005290V,90005290,2021-04-01 13:09:04.811204
rid_5291,resident_name_5291,F005291I,80005291,2021-04-01 13:09:04.813680
rid_5292,resident_name_5292,S005292U,80005292,2021-04-01 13:09:04.816143
rid_5293,resident_name_5293,S005293I,80005293,2021-04-01 13:09:04.819010
rid_5294,resident_name_5294,S005294G,90005294,2021-04-01 13:09:04.821741
rid_5295,resident_name_5295,S005295J,90005295,2021-04-01 13:09:04.824471
rid_5296,resident_name_5296,S005296B,80005296,2021-04-01 13:09:04.826886
rid_5297,resident_name_5297,F005297V,90005297,2021-04-01 13:09:04.829309
rid_5298,resident_name_5298,F005298N,80005298,2021-04-01 13:09:04.831768
rid_5299,resident_name_5299,F005299L,90005299,2021-04-01 13:09:04.834252
rid_5300,resident_name_5300,F005300G,90005300,2021-04-01 13:09:04.836823
rid_5301,resident_name_5301,F005301S,80005301,2021-04-01 13:09:04.839358
rid_5302,resident_name_5302,F005302I,90005302,2021-04-01 13:09:04.841959
rid_5303,resident_name_5303,S005303R,80005303,2021-04-01 13:09:04.844392
rid_5304,resident_name_5304,F005304R,90005304,2021-04-01 13:09:04.846798
rid_5305,resident_name_5305,S005305M,90005305,2021-04-01 13:09:04.849316
rid_5306,resident_name_5306,F005306B,80005306,2021-04-01 13:09:04.851858
rid_5307,resident_name_5307,S005307S,80005307,2021-04-01 13:09:04.855204
rid_5308,resident_name_5308,F005308S,80005308,2021-04-01 13:09:04.858186
rid_5309,resident_name_5309,S005309K,80005309,2021-04-01 13:09:04.860818
rid_5310,resident_name_5310,F005310I,90005310,2021-04-01 13:09:04.863229
rid_5311,resident_name_5311,S005311M,80005311,2021-04-01 13:09:04.865637
rid_5312,resident_name_5312,S005312P,80005312,2021-04-01 13:09:04.868016
rid_5313,resident_name_5313,S005313I,80005313,2021-04-01 13:09:04.870974
rid_5314,resident_name_5314,S005314W,90005314,2021-04-01 13:09:04.873605
rid_5315,resident_name_5315,F005315X,90005315,2021-04-01 13:09:04.875988
rid_5316,resident_name_5316,S005316B,90005316,2021-04-01 13:09:04.878339
rid_5317,resident_name_5317,F005317F,90005317,2021-04-01 13:09:04.880658
rid_5318,resident_name_5318,S005318B,80005318,2021-04-01 13:09:04.882956
rid_5319,resident_name_5319,F005319B,80005319,2021-04-01 13:09:04.885646
rid_5320,resident_name_5320,F005320P,90005320,2021-04-01 13:09:04.888281
rid_5321,resident_name_5321,F005321S,80005321,2021-04-01 13:09:04.890619
rid_5322,resident_name_5322,F005322O,80005322,2021-04-01 13:09:04.892923
rid_5323,resident_name_5323,F005323M,80005323,2021-04-01 13:09:04.895216
rid_5324,resident_name_5324,S005324E,90005324,2021-04-01 13:09:04.897522
rid_5325,resident_name_5325,F005325E,90005325,2021-04-01 13:09:04.900059
rid_5326,resident_name_5326,S005326R,90005326,2021-04-01 13:09:04.902641
rid_5327,resident_name_5327,F005327B,90005327,2021-04-01 13:09:04.904961
rid_5328,resident_name_5328,S005328J,90005328,2021-04-01 13:09:04.907316
rid_5329,resident_name_5329,F005329H,90005329,2021-04-01 13:09:04.910393
rid_5330,resident_name_5330,S005330Z,80005330,2021-04-01 13:09:04.913021
rid_5331,resident_name_5331,S005331U,80005331,2021-04-01 13:09:04.915635
rid_5332,resident_name_5332,F005332P,80005332,2021-04-01 13:09:04.918443
rid_5333,resident_name_5333,S005333D,90005333,2021-04-01 13:09:04.921975
rid_5334,resident_name_5334,S005334H,90005334,2021-04-01 13:09:04.924936
rid_5335,resident_name_5335,F005335Y,80005335,2021-04-01 13:09:04.927444
rid_5336,resident_name_5336,F005336M,90005336,2021-04-01 13:09:04.929890
rid_5337,resident_name_5337,F005337N,90005337,2021-04-01 13:09:04.932553
rid_5338,resident_name_5338,S005338W,80005338,2021-04-01 13:09:04.935218
rid_5339,resident_name_5339,F005339G,80005339,2021-04-01 13:09:04.937831
rid_5340,resident_name_5340,S005340Z,80005340,2021-04-01 13:09:04.940517
rid_5341,resident_name_5341,F005341L,80005341,2021-04-01 13:09:04.943510
rid_5342,resident_name_5342,S005342V,80005342,2021-04-01 13:09:04.946613
rid_5343,resident_name_5343,S005343J,90005343,2021-04-01 13:09:04.949531
rid_5344,resident_name_5344,S005344T,80005344,2021-04-01 13:09:04.952261
rid_5345,resident_name_5345,S005345C,80005345,2021-04-01 13:09:04.954802
rid_5346,resident_name_5346,F005346Y,90005346,2021-04-01 13:09:04.957390
rid_5347,resident_name_5347,S005347F,80005347,2021-04-01 13:09:04.960183
rid_5348,resident_name_5348,S005348N,90005348,2021-04-01 13:09:04.962718
rid_5349,resident_name_5349,F005349P,90005349,2021-04-01 13:09:04.965196
rid_5350,resident_name_5350,F005350K,90005350,2021-04-01 13:09:04.967705
rid_5351,resident_name_5351,S005351K,80005351,2021-04-01 13:09:04.970552
rid_5352,resident_name_5352,F005352V,90005352,2021-04-01 13:09:04.973815
rid_5353,resident_name_5353,F005353H,90005353,2021-04-01 13:09:04.976399
rid_5354,resident_name_5354,S005354B,90005354,2021-04-01 13:09:04.978760
rid_5355,resident_name_5355,F005355O,90005355,2021-04-01 13:09:04.981123
rid_5356,resident_name_5356,F005356F,90005356,2021-04-01 13:09:04.983482
rid_5357,resident_name_5357,S005357M,80005357,2021-04-01 13:09:04.985947
rid_5358,resident_name_5358,F005358O,80005358,2021-04-01 13:09:04.988360
rid_5359,resident_name_5359,F005359C,90005359,2021-04-01 13:09:04.990761
rid_5360,resident_name_5360,S005360D,80005360,2021-04-01 13:09:04.993189
rid_5361,resident_name_5361,S005361W,90005361,2021-04-01 13:09:04.995482
rid_5362,resident_name_5362,F005362G,90005362,2021-04-01 13:09:04.997829
rid_5363,resident_name_5363,F005363C,90005363,2021-04-01 13:09:05.000424
rid_5364,resident_name_5364,S005364Q,80005364,2021-04-01 13:09:05.002999
rid_5365,resident_name_5365,F005365S,80005365,2021-04-01 13:09:05.006236
rid_5366,resident_name_5366,S005366I,80005366,2021-04-01 13:09:05.008956
rid_5367,resident_name_5367,F005367A,80005367,2021-04-01 13:09:05.011545
rid_5368,resident_name_5368,F005368K,80005368,2021-04-01 13:09:05.013870
rid_5369,resident_name_5369,S005369M,90005369,2021-04-01 13:09:05.016363
rid_5370,resident_name_5370,S005370L,80005370,2021-04-01 13:09:05.018682
rid_5371,resident_name_5371,S005371Q,80005371,2021-04-01 13:09:05.021607
rid_5372,resident_name_5372,S005372P,90005372,2021-04-01 13:09:05.024149
rid_5373,resident_name_5373,S005373C,80005373,2021-04-01 13:09:05.026442
rid_5374,resident_name_5374,S005374E,90005374,2021-04-01 13:09:05.029331
rid_5375,resident_name_5375,S005375B,90005375,2021-04-01 13:09:05.032143
rid_5376,resident_name_5376,S005376P,80005376,2021-04-01 13:09:05.035171
rid_5377,resident_name_5377,F005377O,90005377,2021-04-01 13:09:05.037775
rid_5378,resident_name_5378,F005378O,80005378,2021-04-01 13:09:05.040514
rid_5379,resident_name_5379,S005379A,90005379,2021-04-01 13:09:05.043370
rid_5380,resident_name_5380,F005380U,90005380,2021-04-01 13:09:05.045933
rid_5381,resident_name_5381,F005381G,90005381,2021-04-01 13:09:05.048561
rid_5382,resident_name_5382,F005382A,80005382,2021-04-01 13:09:05.051183
rid_5383,resident_name_5383,S005383Z,80005383,2021-04-01 13:09:05.053777
rid_5384,resident_name_5384,S005384W,90005384,2021-04-01 13:09:05.056693
rid_5385,resident_name_5385,S005385Y,80005385,2021-04-01 13:09:05.059129
rid_5386,resident_name_5386,S005386Z,90005386,2021-04-01 13:09:05.061534
rid_5387,resident_name_5387,F005387I,90005387,2021-04-01 13:09:05.063963
rid_5388,resident_name_5388,S005388L,80005388,2021-04-01 13:09:05.066329
rid_5389,resident_name_5389,F005389K,90005389,2021-04-01 13:09:05.068697
rid_5390,resident_name_5390,F005390R,90005390,2021-04-01 13:09:05.071330
rid_5391,resident_name_5391,S005391W,90005391,2021-04-01 13:09:05.074334
rid_5392,resident_name_5392,F005392U,90005392,2021-04-01 13:09:05.076934
rid_5393,resident_name_5393,F005393Q,90005393,2021-04-01 13:09:05.079268
rid_5394,resident_name_5394,F005394Z,80005394,2021-04-01 13:09:05.081640
rid_5395,resident_name_5395,F005395C,90005395,2021-04-01 13:09:05.084005
rid_5396,resident_name_5396,S005396P,80005396,2021-04-01 13:09:05.086606
rid_5397,resident_name_5397,F005397O,80005397,2021-04-01 13:09:05.089010
rid_5398,resident_name_5398,S005398O,90005398,2021-04-01 13:09:05.091327
rid_5399,resident_name_5399,F005399S,80005399,2021-04-01 13:09:05.093669
rid_5400,resident_name_5400,F005400J,90005400,2021-04-01 13:09:05.096020
rid_5401,resident_name_5401,S005401W,80005401,2021-04-01 13:09:05.098350
rid_5402,resident_name_5402,S005402R,90005402,2021-04-01 13:09:05.100797
rid_5403,resident_name_5403,S005403Z,80005403,2021-04-01 13:09:05.103128
rid_5404,resident_name_5404,S005404K,90005404,2021-04-01 13:09:05.106060
rid_5405,resident_name_5405,S005405C,90005405,2021-04-01 13:09:05.108562
rid_5406,resident_name_5406,F005406R,80005406,2021-04-01 13:09:05.111028
rid_5407,resident_name_5407,S005407B,90005407,2021-04-01 13:09:05.113369
rid_5408,resident_name_5408,F005408C,80005408,2021-04-01 13:09:05.115667
rid_5409,resident_name_5409,S005409N,90005409,2021-04-01 13:09:05.117974
rid_5410,resident_name_5410,F005410F,80005410,2021-04-01 13:09:05.120987
rid_5411,resident_name_5411,F005411Q,90005411,2021-04-01 13:09:05.123940
rid_5412,resident_name_5412,F005412R,90005412,2021-04-01 13:09:05.126893
rid_5413,resident_name_5413,S005413B,90005413,2021-04-01 13:09:05.129565
rid_5414,resident_name_5414,S005414S,80005414,2021-04-01 13:09:05.132095
rid_5415,resident_name_5415,S005415R,80005415,2021-04-01 13:09:05.134496
rid_5416,resident_name_5416,S005416A,80005416,2021-04-01 13:09:05.137215
rid_5417,resident_name_5417,S005417U,80005417,2021-04-01 13:09:05.139690
rid_5418,resident_name_5418,S005418H,90005418,2021-04-01 13:09:05.142283
rid_5419,resident_name_5419,S005419L,80005419,2021-04-01 13:09:05.144761
rid_5420,resident_name_5420,S005420T,80005420,2021-04-01 13:09:05.147103
rid_5421,resident_name_5421,S005421Q,80005421,2021-04-01 13:09:05.149428
rid_5422,resident_name_5422,S005422I,80005422,2021-04-01 13:09:05.151776
rid_5423,resident_name_5423,F005423A,80005423,2021-04-01 13:09:05.154367
rid_5424,resident_name_5424,S005424G,90005424,2021-04-01 13:09:05.156776
rid_5425,resident_name_5425,F005425E,80005425,2021-04-01 13:09:05.159872
rid_5426,resident_name_5426,F005426T,90005426,2021-04-01 13:09:05.162297
rid_5427,resident_name_5427,S005427K,90005427,2021-04-01 13:09:05.165534
rid_5428,resident_name_5428,S005428X,90005428,2021-04-01 13:09:05.167952
rid_5429,resident_name_5429,F005429L,80005429,2021-04-01 13:09:05.170849
rid_5430,resident_name_5430,F005430Y,90005430,2021-04-01 13:09:05.173335
rid_5431,resident_name_5431,F005431C,90005431,2021-04-01 13:09:05.175844
rid_5432,resident_name_5432,F005432V,80005432,2021-04-01 13:09:05.178304
rid_5433,resident_name_5433,F005433R,80005433,2021-04-01 13:09:05.180639
rid_5434,resident_name_5434,F005434G,80005434,2021-04-01 13:09:05.183107
rid_5435,resident_name_5435,S005435H,80005435,2021-04-01 13:09:05.185602
rid_5436,resident_name_5436,F005436H,90005436,2021-04-01 13:09:05.188260
rid_5437,resident_name_5437,S005437E,80005437,2021-04-01 13:09:05.190655
rid_5438,resident_name_5438,S005438X,80005438,2021-04-01 13:09:05.192990
rid_5439,resident_name_5439,S005439R,80005439,2021-04-01 13:09:05.195462
rid_5440,resident_name_5440,F005440L,80005440,2021-04-01 13:09:05.198041
rid_5441,resident_name_5441,S005441W,80005441,2021-04-01 13:09:05.200527
rid_5442,resident_name_5442,F005442W,80005442,2021-04-01 13:09:05.202863
rid_5443,resident_name_5443,F005443D,90005443,2021-04-01 13:09:05.205196
rid_5444,resident_name_5444,F005444Q,80005444,2021-04-01 13:09:05.208391
rid_5445,resident_name_5445,S005445J,80005445,2021-04-01 13:09:05.210897
rid_5446,resident_name_5446,S005446L,90005446,2021-04-01 13:09:05.213391
rid_5447,resident_name_5447,S005447A,90005447,2021-04-01 13:09:05.215716
rid_5448,resident_name_5448,S005448F,80005448,2021-04-01 13:09:05.218131
rid_5449,resident_name_5449,S005449Y,80005449,2021-04-01 13:09:05.221100
rid_5450,resident_name_5450,F005450X,80005450,2021-04-01 13:09:05.223748
rid_5451,resident_name_5451,S005451B,80005451,2021-04-01 13:09:05.226323
rid_5452,resident_name_5452,F005452N,80005452,2021-04-01 13:09:05.228794
rid_5453,resident_name_5453,S005453Y,90005453,2021-04-01 13:09:05.231164
rid_5454,resident_name_5454,F005454Z,80005454,2021-04-01 13:09:05.233494
rid_5455,resident_name_5455,F005455M,90005455,2021-04-01 13:09:05.235977
rid_5456,resident_name_5456,S005456O,80005456,2021-04-01 13:09:05.238363
rid_5457,resident_name_5457,S005457A,90005457,2021-04-01 13:09:05.240652
rid_5458,resident_name_5458,F005458R,80005458,2021-04-01 13:09:05.243045
rid_5459,resident_name_5459,F005459R,80005459,2021-04-01 13:09:05.245384
rid_5460,resident_name_5460,F005460C,80005460,2021-04-01 13:09:05.248181
rid_5461,resident_name_5461,F005461A,80005461,2021-04-01 13:09:05.251085
rid_5462,resident_name_5462,F005462C,80005462,2021-04-01 13:09:05.253403
rid_5463,resident_name_5463,F005463B,90005463,2021-04-01 13:09:05.256538
rid_5464,resident_name_5464,S005464F,90005464,2021-04-01 13:09:05.258951
rid_5465,resident_name_5465,S005465U,80005465,2021-04-01 13:09:05.261680
rid_5466,resident_name_5466,S005466R,90005466,2021-04-01 13:09:05.264070
rid_5467,resident_name_5467,F005467J,80005467,2021-04-01 13:09:05.266468
